filename,x,y,z
EM\Real\EM_44495.jpg,14.973719,8.339993,4.178251
EM\Real\EM_44506.jpg,13.909308,8.038651,5.2513266
EM\Real\EM_44548.jpg,13.896503,8.058594,5.22034
EM\Real\EM_44560.jpg,15.221424,7.6804914,3.888202
EM\Real\EM_44561.jpg,13.814643,7.6709304,5.1324925
EM\Real\EM_44569.jpg,15.078455,7.6400776,3.9559305
EM\Real\EM_4474.jpg,14.694715,6.8720875,3.449865
EM\Real\EM_44851.jpg,14.803949,6.7998066,3.597028
EM\Real\EM_45083.jpg,14.958742,8.385518,4.461248
EM\Real\EM_4511.jpg,15.073309,7.137304,4.124839
EM\Real\EM_46820.jpg,14.49432,8.26694,4.2038345
EM\Real\EM_46822.jpg,14.545987,7.8295274,4.5136013
EM\Real\EM_46830.jpg,14.606898,8.022038,3.7355645
EM\Real\EM_47413.jpg,15.129687,6.871124,3.828407
EM\Real\EM_47461.jpg,14.49453,6.3664494,3.4580312
EM\Real\EM_47504.jpg,14.692597,6.514317,3.6619189
EM\Real\EM_47545.jpg,14.688743,6.2143016,3.81811
EM\Real\EM_47565.jpg,13.700806,6.81055,5.3707256
EM\Real\EM_50209.jpg,14.872487,8.240111,3.7488096
EM\Real\EM_5042.jpg,15.099721,7.257055,4.183819
EM\Real\EM_5045.jpg,15.130746,7.3899083,3.7655754
EM\Real\EM_50515.jpg,12.454833,5.873057,3.6791823
EM\Real\EM_51171.jpg,13.720941,7.897586,5.084965
EM\Real\EM_51173.jpg,15.263469,8.350925,4.27458
EM\Real\EM_51175.jpg,15.187162,7.08613,4.1433096
EM\Real\EM_51194.jpg,15.058673,7.8133917,4.4342065
EM\Real\EM_54.jpg,15.093884,7.9251065,3.674311
EM\Real\EM_54336.jpg,15.322455,6.9331164,4.250882
EM\Real\EM_54392.jpg,14.709657,7.6804156,4.634158
EM\Real\EM_54405.jpg,14.511727,7.982968,5.016777
EM\Real\EM_54413.jpg,14.406165,8.002409,5.0940294
EM\Real\EM_54493.jpg,14.352089,7.9765115,5.1201186
EM\Real\EM_54546.jpg,14.043213,7.950557,5.192471
EM\Real\EM_54604.jpg,14.777054,6.4123282,3.9181273
EM\Real\EM_54663.jpg,15.089995,8.044286,3.8531969
EM\Real\EM_54668.jpg,14.548022,8.000802,4.6796165
EM\Real\EM_54705.jpg,15.097635,7.230834,4.1298823
EM\Real\EM_54821.jpg,14.403328,8.108686,4.95517
EM\Real\EM_5553.jpg,14.323982,8.142879,4.4197307
EM\Real\EM_5589.jpg,14.925665,7.23626,3.8390954
EM\Real\EM_5602.jpg,13.940882,8.060344,4.977514
EM\Real\EM_56354.jpg,14.200144,7.6883197,4.500939
EM\Real\EM_56389.jpg,14.611431,7.883596,4.5327797
EM\Real\EM_56464.jpg,15.098488,7.0661483,4.141437
EM\Real\EM_56512.jpg,14.483895,8.260414,4.5526285
EM\Real\EM_56524.jpg,15.0055,7.8844438,3.5715518
EM\Real\EM_56544.jpg,13.219386,7.545157,5.398803
EM\Real\EM_56987.jpg,13.884158,8.041678,5.254653
EM\Real\EM_5705.jpg,15.474686,6.5876517,4.110389
EM\Real\EM_5755.jpg,15.3143015,6.579426,4.011861
EM\Real\EM_57556.jpg,14.551751,8.275108,4.173182
EM\Real\EM_57690.jpg,14.711148,8.050163,4.6441693
EM\Real\EM_57829.jpg,14.588936,8.223228,4.126941
EM\Real\EM_57845.jpg,15.086852,7.741115,4.1223793
EM\Real\EM_57878.jpg,14.939579,8.219177,4.0914855
EM\Real\EM_59083.jpg,15.281307,7.1248355,3.9862225
EM\Real\EM_59095.jpg,15.249892,8.510759,4.2473903
EM\Real\EM_5970.jpg,14.36537,8.016253,4.4668407
EM\Real\EM_59709.jpg,14.921702,8.126799,3.6443992
EM\Real\EM_59716.jpg,14.528977,7.3141446,3.9488587
EM\Real\EM_59747.jpg,14.870418,8.085713,3.7697744
EM\Real\EM_59759.jpg,14.611694,7.309766,3.8217404
EM\Real\EM_59825.jpg,14.356528,6.769429,5.0488434
EM\Real\EM_60015.jpg,15.11033,7.5688047,4.037305
EM\Real\EM_60030.jpg,14.922111,8.194692,3.7782197
EM\Real\EM_60051.jpg,14.346967,8.148997,4.805375
EM\Real\EM_60068.jpg,14.361782,8.142891,4.5186954
EM\Real\EM_60398.jpg,12.98968,7.5838795,5.390085
EM\Real\EM_60404.jpg,15.108499,8.402499,4.338579
EM\Real\EM_60447.jpg,14.909252,7.9683065,3.930518
EM\Real\EM_60452.jpg,13.105122,7.594398,5.280712
EM\Real\EM_60491.jpg,14.478813,7.6180706,3.7848802
EM\Real\EM_61365.jpg,14.847717,7.563204,4.6626253
EM\Real\EM_8395.jpg,15.151607,6.5672216,4.475251
EM\Real\EM_8414.jpg,15.084856,6.593541,4.562887
EM\Real\EM_8632.jpg,14.818663,8.175607,3.878338
EM\Real\EM_8642.jpg,14.964952,7.524277,3.9632504
EM\Real\EM_8660.jpg,15.097244,7.995508,3.6448648
EM\Real\EM_8677.jpg,15.083007,7.8069134,3.6753798
EM\Real\EM_8866.jpg,14.754679,7.59355,3.4206274
EM\Real\EM_8873.jpg,14.700577,6.5419936,3.8485656
EM\Real\EM_8949.jpg,14.992503,7.9112234,3.8145723
EM\Real\EM_9602.jpg,14.603027,8.146791,4.4246736
EM\Test\EM_10520.jpg,14.875812,8.043382,3.909276
EM\Test\EM_11651.jpg,14.603072,7.782427,4.213986
EM\Test\EM_121.jpg,14.582442,6.937388,3.780062
EM\Test\EM_13069.jpg,14.961863,7.037975,3.556641
EM\Test\EM_13453.jpg,14.587417,7.4186926,4.6494317
EM\Test\EM_13500.jpg,15.004488,8.080948,3.6256344
EM\Test\EM_13620.jpg,14.331003,7.5899386,4.774733
EM\Test\EM_13843.jpg,15.008483,7.301843,3.6965961
EM\Test\EM_14331.jpg,14.692076,7.2833695,4.611767
EM\Test\EM_14357.jpg,14.625297,8.002599,4.6447554
EM\Test\EM_15858.jpg,12.250336,7.083253,5.6275363
EM\Test\EM_16811.jpg,14.4368725,8.084977,4.878735
EM\Test\EM_16823.jpg,15.229814,8.404187,4.335494
EM\Test\EM_16874.jpg,15.270633,8.346571,4.1869755
EM\Test\EM_16894.jpg,15.071147,8.447576,4.202974
EM\Test\EM_17044.jpg,13.630529,7.8828516,5.1187615
EM\Test\EM_17552.jpg,14.160929,8.167279,5.0960712
EM\Test\EM_17580.jpg,14.627791,8.398935,4.324986
EM\Test\EM_17640.jpg,15.153031,7.1806555,4.0964055
EM\Test\EM_18669.jpg,14.918967,7.690641,4.3591323
EM\Test\EM_19245.jpg,15.297927,8.081081,3.9700122
EM\Test\EM_19405.jpg,15.068581,6.5398145,3.9650738
EM\Test\EM_20321.jpg,15.174793,8.484861,4.256968
EM\Test\EM_20931.jpg,15.148026,7.3343925,3.6482112
EM\Test\EM_22707.jpg,14.736629,7.29981,4.0539875
EM\Test\EM_22810.jpg,14.891435,7.5826516,4.157963
EM\Test\EM_23180.jpg,15.2537155,6.8321147,3.9657335
EM\Test\EM_23193.jpg,15.236517,7.583327,3.6729612
EM\Test\EM_23203.jpg,15.208543,6.731794,4.416729
EM\Test\EM_24215.jpg,15.030514,8.099987,3.9389524
EM\Test\EM_24681.jpg,14.822131,8.356876,3.8762453
EM\Test\EM_24711.jpg,15.204614,7.180042,3.8865287
EM\Test\EM_25682.jpg,15.148105,7.6815553,3.7905
EM\Test\EM_26177.jpg,15.142758,7.6819344,3.9549587
EM\Test\EM_2765.jpg,13.050211,7.6334143,5.3837795
EM\Test\EM_2803.jpg,14.96332,8.13174,3.836801
EM\Test\EM_28940.jpg,13.782626,7.885115,5.2794733
EM\Test\EM_28991.jpg,14.70366,6.5263586,3.754813
EM\Test\EM_29042.jpg,14.832142,6.459504,4.6346855
EM\Test\EM_29107.jpg,14.537461,6.7854457,4.5497546
EM\Test\EM_29128.jpg,15.004574,8.168578,3.8476455
EM\Test\EM_29652.jpg,14.62012,8.375362,4.2167354
EM\Test\EM_30096.jpg,14.926657,6.582497,4.7222137
EM\Test\EM_3196.jpg,15.179304,7.663789,3.9862592
EM\Test\EM_31968.jpg,15.17384,6.662238,4.136553
EM\Test\EM_32009.jpg,14.776471,7.316314,4.6358376
EM\Test\EM_32386.jpg,14.846659,6.9940596,3.4728932
EM\Test\EM_33628.jpg,14.013284,7.97952,5.0096245
EM\Test\EM_33766.jpg,14.861543,8.079629,3.9233234
EM\Test\EM_33786.jpg,14.330398,8.19523,4.364
EM\Test\EM_33811.jpg,15.193268,8.418724,4.107169
EM\Test\EM_33933.jpg,14.3857975,8.0628195,4.4171925
EM\Test\EM_3466.jpg,14.193808,7.3304105,5.046957
EM\Test\EM_35822.jpg,15.108878,8.298186,4.020213
EM\Test\EM_35856.jpg,14.618325,7.119533,3.5696652
EM\Test\EM_38081.jpg,15.093559,7.6869283,4.0242662
EM\Test\EM_38102.jpg,14.621172,8.051875,4.105061
EM\Test\EM_38828.jpg,14.83161,7.9367785,4.510215
EM\Test\EM_38897.jpg,14.485369,8.317601,4.1933336
EM\Test\EM_39086.jpg,14.872579,7.4363427,4.428139
EM\Test\EM_42643.jpg,14.872554,7.9365926,4.3787727
EM\Test\EM_42677.jpg,15.045155,7.8227,3.8628254
EM\Test\EM_42686.jpg,15.243828,7.275834,3.914326
EM\Test\EM_42758.jpg,14.909659,7.7792315,4.0211864
EM\Test\EM_43305.jpg,14.792305,8.2480545,3.9159193
EM\Test\EM_43494.jpg,15.2219515,7.626123,3.935388
EM\Test\EM_43607.jpg,14.616708,8.084876,4.850229
EM\Test\EM_4371.jpg,15.197567,7.6878486,3.6872911
EM\Test\EM_43746.jpg,14.994258,8.094817,3.8466852
EM\Test\EM_43761.jpg,15.19746,7.2387447,4.1259365
EM\Test\EM_43772.jpg,15.147094,7.8023815,4.0112267
EM\Test\EM_43794.jpg,15.059622,7.921735,3.9542618
EM\Test\EM_4399.jpg,14.94942,7.2854314,3.6598299
EM\Test\EM_4429.jpg,14.831818,7.772287,3.93639
EM\Test\EM_44582.jpg,14.9994545,8.08323,3.7251818
EM\Test\EM_4486.jpg,14.613232,7.653611,4.1806283
EM\Test\EM_45057.jpg,15.1994705,7.2554817,3.9482834
EM\Test\EM_45301.jpg,15.151586,7.095524,3.8407452
EM\Test\EM_47428.jpg,14.571784,6.4730206,3.5337358
EM\Test\EM_47509.jpg,14.485842,6.5096436,3.4591749
EM\Test\EM_4885.jpg,14.489177,7.9076414,4.4639335
EM\Test\EM_4922.jpg,13.8977785,7.8577375,4.986204
EM\Test\EM_50340.jpg,14.327819,8.3128195,4.3830457
EM\Test\EM_54331.jpg,14.768448,7.8819227,4.4961386
EM\Test\EM_54666.jpg,14.476238,8.343559,4.5088096
EM\Test\EM_54768.jpg,14.901632,7.925918,4.227298
EM\Test\EM_56403.jpg,14.648602,8.261217,3.9327333
EM\Test\EM_56514.jpg,15.227379,6.8708286,4.040463
EM\Test\EM_5670.jpg,14.996747,7.614741,4.1177683
EM\Test\EM_57526.jpg,13.8081455,8.023199,5.316408
EM\Test\EM_57528.jpg,14.295111,8.312403,4.3797398
EM\Test\EM_57558.jpg,13.309483,7.007547,5.4996195
EM\Test\EM_57755.jpg,14.459321,8.2901745,4.41176
EM\Test\EM_57870.jpg,14.000956,7.9425774,5.09505
EM\Test\EM_57884.jpg,14.953126,7.1727314,4.281931
EM\Test\EM_58547.jpg,14.54187,8.087535,4.928062
EM\Test\EM_58587.jpg,15.250056,7.7206874,4.031313
EM\Test\EM_59735.jpg,15.192299,7.9201684,3.757639
EM\Test\EM_8417.jpg,15.15736,6.746627,4.4792514
EM\Test\EM_8916.jpg,14.863896,8.161657,3.6792305
NW\Background\EM_22986_NW_6000.jpg,14.834683,6.85282,4.9630094
NW\Background\EM_22986_SE_6000.jpg,13.617698,6.9535155,5.411133
NW\Background\EM_23018_NW_6000.jpg,11.154331,6.3333125,6.1908617
NW\Background\EM_23018_SE_6000.jpg,11.750176,6.7494197,6.080065
NW\Background\EM_47422_SE_6000.jpg,14.888999,6.3406987,4.284564
NW\Background\EM_47582_NW_6000.jpg,15.500267,6.6173487,4.284836
NW\Background\EM_47582_SE_6000.jpg,14.784988,6.642696,4.242515
NW\Background\NW_10386_NW_6000.jpg,12.05876,5.57745,2.22339
NW\Background\NW_10386_SE_6000.jpg,11.935831,5.5224385,2.2616968
NW\Background\NW_10423_NW.jpg,11.873648,5.734152,3.289954
NW\Background\NW_10423_NW_6000.jpg,11.243905,5.7428265,4.242547
NW\Background\NW_10423_SE.jpg,11.140867,5.8189383,4.603255
NW\Background\NW_10423_SE_6000.jpg,11.230429,5.8719864,3.6881878
NW\Background\NW_12741_NW_6000.jpg,10.867397,6.223057,5.59907
NW\Background\NW_12741_SE_6000.jpg,11.430847,5.916677,2.9041803
NW\Background\NW_12750_NW.jpg,11.3609495,5.8043466,3.2731707
NW\Background\NW_12750_NW_6000.jpg,11.57109,6.0287294,4.3218694
NW\Background\NW_12750_SE.jpg,11.113878,5.840087,4.2424827
NW\Background\NW_12750_SE_6000.jpg,10.716279,5.997802,5.672865
NW\Background\NW_12937_NW_6000.jpg,11.317045,6.079421,5.373091
NW\Background\NW_12937_SE_6000.jpg,13.343052,6.476622,4.399596
NW\Background\NW_12992_NW.jpg,14.355217,6.736655,4.8171315
NW\Background\NW_12992_SE.jpg,12.345508,6.0848293,4.2858777
NW\Background\NW_12993_NW_6000.jpg,13.589484,6.8772535,5.4883633
NW\Background\NW_12993_SE_6000.jpg,12.493826,6.1559415,4.244899
NW\Background\NW_13027_NW_6000.jpg,14.564421,6.35244,3.7638807
NW\Background\NW_13027_SE_6000.jpg,11.454113,5.8184643,3.461207
NW\Background\NW_13080_NW.jpg,11.599321,5.504343,3.0870166
NW\Background\NW_13080_SE.jpg,13.863505,6.099452,4.04882
NW\Background\NW_13097_NW.jpg,11.176679,6.3780646,5.695619
NW\Background\NW_13097_SE.jpg,11.516493,5.638078,3.2696304
NW\Background\NW_14930_NW_6000.jpg,10.862853,5.9897327,5.3105855
NW\Background\NW_14930_SE_6000.jpg,11.497328,5.4629903,3.2411988
NW\Background\NW_15620_NW.jpg,11.421627,5.7393227,4.116538
NW\Background\NW_15620_NW_6000.jpg,11.450106,5.8629465,4.1780043
NW\Background\NW_15620_SE_6000.jpg,11.627545,5.621457,3.9479651
NW\Background\NW_15625_NW_6000.jpg,11.936554,5.4150157,2.6797621
NW\Background\NW_15625_SE_6000.jpg,11.454192,5.8627186,4.293406
NW\Background\NW_15666_SE.jpg,11.316218,5.7285547,4.2389846
NW\Background\NW_15677_NW.jpg,12.653308,5.914881,2.9650102
NW\Background\NW_15677_SE.jpg,11.399208,5.8996286,4.30807
NW\Background\NW_15691_NW_6000.jpg,11.120458,5.2463026,3.5407581
NW\Background\NW_15691_SE_6000.jpg,11.134296,5.5718837,3.5658224
NW\Background\NW_15953_NW_6000.jpg,13.556684,6.640472,5.4909225
NW\Background\NW_15953_SE_6000.jpg,12.270979,6.067608,4.271187
NW\Background\NW_16757_NW_6000.jpg,10.302579,5.3245983,2.838859
NW\Background\NW_16757_SE_6000.jpg,10.884706,6.0026846,5.4385853
NW\Background\NW_16774_NW_6000.jpg,11.224269,5.6296763,3.7940161
NW\Background\NW_16774_SE_6000.jpg,10.855271,5.950728,5.1379004
NW\Background\NW_17263_NW_6000.jpg,10.798247,5.751244,4.067275
NW\Background\NW_17263_SE_6000.jpg,12.474495,5.8573318,2.5116198
NW\Background\NW_17302_NW.jpg,11.558158,5.45666,3.507228
NW\Background\NW_17302_NW_6000.jpg,11.172853,5.3998413,2.913554
NW\Background\NW_17302_SE.jpg,11.199408,5.339837,2.749817
NW\Background\NW_17302_SE_6000.jpg,11.1335945,5.683423,2.6190362
NW\Background\NW_19427_NW_6000.jpg,14.261342,6.8128905,5.0625005
NW\Background\NW_19427_SE_6000.jpg,11.41563,5.3989935,3.362696
NW\Background\NW_19514_SE_6000.jpg,11.310572,5.2476435,3.4764168
NW\Background\NW_19545_NW_6000.jpg,14.0332985,6.5130463,4.5735254
NW\Background\NW_19545_SE_6000.jpg,11.505057,5.341088,3.2928078
NW\Background\NW_19683_NW.jpg,11.523541,5.3710556,2.6504521
NW\Background\NW_19683_NW_6000.jpg,11.584591,5.4712873,2.3289075
NW\Background\NW_19683_SE.jpg,11.630176,5.2985272,3.0177743
NW\Background\NW_19683_SE_6000.jpg,12.308885,5.6463876,2.6142547
NW\Background\NW_19728_NW.jpg,11.61224,5.5429153,3.8423164
NW\Background\NW_19728_NW_6000.jpg,11.5811205,5.3121705,3.3748388
NW\Background\NW_19728_SE_6000.jpg,11.517082,5.1099157,2.9318914
NW\Background\NW_19756_NW.jpg,11.56534,5.1776867,2.8169224
NW\Background\NW_19756_SE.jpg,11.474157,5.5225677,2.6599083
NW\Background\NW_20393_NW.jpg,11.207109,5.5083833,3.4598832
NW\Background\NW_20393_SE.jpg,13.040438,6.311531,3.5525472
NW\Background\NW_20403_NW_6000.jpg,11.226484,5.486435,3.5756648
NW\Background\NW_20403_SE_6000.jpg,11.38624,5.925567,3.4294093
NW\Background\NW_20639_NW_6000.jpg,11.905441,5.422899,3.4088268
NW\Background\NW_20639_SE_6000.jpg,11.272142,5.8704834,4.342348
NW\Background\NW_20683_NW.jpg,12.949288,6.22921,3.5530565
NW\Background\NW_20683_SE.jpg,11.473325,6.023905,3.4502497
NW\Background\NW_20683_SE_6000.jpg,11.115315,5.592763,2.8436427
NW\Background\NW_20684_NW_6000.jpg,13.198013,6.5403166,3.7889564
NW\Background\NW_20684_SE_6000.jpg,11.197109,5.778256,4.379823
NW\Background\NW_20698_NW_6000.jpg,12.937985,6.550783,4.0262074
NW\Background\NW_20698_SE_6000.jpg,11.896509,6.187943,4.630411
NW\Background\NW_22811_NW.jpg,10.96062,6.147873,5.2680235
NW\Background\NW_22811_SE.jpg,11.087571,6.3359365,6.078176
NW\Background\NW_23842_NW.jpg,11.035537,5.878117,5.2345934
NW\Background\NW_23842_NW_6000.jpg,10.985018,5.8264437,5.090023
NW\Background\NW_23842_SE_6000.jpg,10.761707,6.0683384,5.7333813
NW\Background\NW_23887_NW_6000.jpg,10.988549,5.855367,5.0604625
NW\Background\NW_23887_SE_6000.jpg,10.8205595,6.06745,5.8133154
NW\Background\NW_24832_NW.jpg,13.119712,5.91332,3.3887053
NW\Background\NW_24832_SE.jpg,14.013076,6.5884027,4.3280373
NW\Background\NW_24840_NW_6000.jpg,12.952316,6.5206804,4.2002535
NW\Background\NW_24840_SE_6000.jpg,12.546514,6.0550413,4.1886263
NW\Background\NW_24841_NW.jpg,11.871345,5.522596,2.8197386
NW\Background\NW_24843_SE.jpg,13.473149,6.510237,4.574271
NW\Background\NW_24905_NW.jpg,11.397868,5.1273193,2.8883893
NW\Background\NW_24905_SE.jpg,10.974295,5.4601483,2.7969086
NW\Background\NW_25461_SE.jpg,11.402941,5.9091253,3.4472692
NW\Background\NW_25503_NW_6000.jpg,11.340781,5.9629993,2.8694427
NW\Background\NW_25503_SE_6000.jpg,11.473545,6.5348797,5.7452025
NW\Background\NW_25551_NW.jpg,14.705334,6.3420777,4.0460434
NW\Background\NW_25551_NW_6000.jpg,12.735433,5.98474,2.669728
NW\Background\NW_25551_SE.jpg,13.710964,6.743508,5.3152194
NW\Background\NW_25551_SE_6000.jpg,11.749303,6.6463075,5.871612
NW\Background\NW_26789_NW_6000.jpg,12.615161,6.0449963,3.47031
NW\Background\NW_26789_SE_6000.jpg,11.31615,5.859436,4.2244596
NW\Background\NW_26863_NW_6000.jpg,11.840048,5.6655645,3.1445527
NW\Background\NW_26863_SE_6000.jpg,12.375371,6.1785765,4.514484
NW\Background\NW_27125_NW_6000.jpg,12.599571,5.9622498,2.8688343
NW\Background\NW_27125_SE_6000.jpg,12.186713,5.92779,4.1298485
NW\Background\NW_27142_NW.jpg,11.187018,5.3807216,3.326999
NW\Background\NW_28403_NW_6000.jpg,11.279319,6.357509,6.232242
NW\Background\NW_28403_SE_6000.jpg,13.707376,6.8145285,3.7399242
NW\Background\NW_28426_NW.jpg,11.679895,6.7095475,6.148474
NW\Background\NW_28426_SE.jpg,14.118611,7.0784264,4.074406
NW\Background\NW_28454_SE_6000.jpg,11.709814,5.634942,3.3430443
NW\Background\NW_28457_NW_6000.jpg,11.639251,6.7092257,6.055663
NW\Background\NW_28457_SE.jpg,10.861812,6.199575,5.6235557
NW\Background\NW_28457_SE_6000.jpg,13.489972,6.5530176,4.5410967
NW\Background\NW_28470_NW.jpg,11.792243,5.586479,3.1247368
NW\Background\NW_28470_NW_6000.jpg,11.392525,5.339643,3.366263
NW\Background\NW_28470_SE_6000.jpg,11.124034,6.441823,5.7907705
NW\Background\NW_28537_NW.jpg,13.590581,6.601669,4.527247
NW\Background\NW_28537_SE.jpg,11.536877,5.7083387,4.080176
NW\Background\NW_28591_NW.jpg,11.382287,6.5651474,6.007723
NW\Background\NW_28591_SE.jpg,10.929025,6.1918306,5.9125056
NW\Background\NW_28606_NW_6000.jpg,13.432075,6.5315804,4.477051
NW\Background\NW_28606_SE_6000.jpg,11.6220045,6.706153,6.1462846
NW\Background\NW_28608_SE_6000.jpg,10.997838,6.2243366,6.052415
NW\Background\NW_29757_NW.jpg,11.101479,5.838092,1.8807415
NW\Background\NW_29757_NW_6000.jpg,11.304941,5.867856,3.4567943
NW\Background\NW_29757_SE.jpg,10.901905,6.222121,5.7578053
NW\Background\NW_29757_SE_6000.jpg,10.83111,6.067712,5.544454
NW\Background\NW_29777_NW_6000.jpg,11.42462,5.9934807,3.4212232
NW\Background\NW_29777_SE_6000.jpg,12.436955,6.1694727,2.3631072
NW\Background\NW_29779_NW_6000.jpg,10.878388,6.2370663,5.703825
NW\Background\NW_29779_SE.jpg,13.147686,6.6305265,4.683381
NW\Background\NW_29779_SE_6000.jpg,10.948811,6.1517224,5.4791965
NW\Background\NW_29785_NW.jpg,11.584603,6.2617116,2.4780219
NW\Background\NW_29785_SE.jpg,11.046683,6.240156,5.363167
NW\Background\NW_29785_SE_6000.jpg,11.401813,6.5392485,6.170937
NW\Background\NW_29826_NW_6000.jpg,11.630512,6.7226677,6.1228557
NW\Background\NW_29826_SE_6000.jpg,10.909394,6.07959,5.4889975
NW\Background\NW_29877_NW.jpg,11.129619,6.325175,5.2174015
NW\Background\NW_29900_SE_6000.jpg,11.894021,6.103996,4.5315914
NW\Background\NW_29903_NW_6000.jpg,11.246707,5.833198,3.0532415
NW\Background\NW_29903_SE.jpg,11.050109,6.2119446,5.4083786
NW\Background\NW_29903_SE_6000.jpg,10.891198,6.2518115,5.6753416
NW\Background\NW_30551_NW_6000.jpg,14.435509,6.246518,4.3038716
NW\Background\NW_30562_NW.jpg,11.012519,5.3218775,2.708918
NW\Background\NW_32042_NW_6000.jpg,11.948443,5.6808653,3.068914
NW\Background\NW_32042_SE_6000.jpg,12.950692,6.0149617,3.1597002
NW\Background\NW_32049_NW.jpg,13.189451,6.4384904,3.8116295
NW\Background\NW_32049_SE.jpg,11.2666,5.911645,3.4525564
NW\Background\NW_32082_NW_6000.jpg,13.000433,6.2765307,3.5512028
NW\Background\NW_32082_SE.jpg,12.6368,5.908093,3.3249412
NW\Background\NW_32082_SE_6000.jpg,11.293821,5.834392,4.1363792
NW\Background\NW_32103_NW_6000.jpg,12.46875,5.9701457,4.0132585
NW\Background\NW_32103_SE_6000.jpg,11.215072,5.8637886,3.5918517
NW\Background\NW_32119_NW_6000.jpg,13.029654,6.239212,3.62918
NW\Background\NW_32119_SE_6000.jpg,11.826693,5.611587,3.192004
NW\Background\NW_32123_NW_6000.jpg,11.868418,5.650945,3.1274853
NW\Background\NW_32123_SE_6000.jpg,12.984577,5.977765,3.1228328
NW\Background\NW_32144_NW_6000.jpg,12.185174,6.120948,4.4105043
NW\Background\NW_32144_SE_6000.jpg,12.543801,5.6385293,3.4529774
NW\Background\NW_32152_NW.jpg,12.450987,6.221819,2.4983122
NW\Background\NW_32152_NW_6000.jpg,13.372789,6.503754,4.8141184
NW\Background\NW_32152_SE.jpg,11.350599,5.857437,3.4412508
NW\Background\NW_32152_SE_6000.jpg,12.472766,5.6510067,3.3770533
NW\Background\NW_32183_NW_6000.jpg,12.017562,6.344369,2.1222153
NW\Background\NW_32183_SE_6000.jpg,11.430171,5.64209,4.018591
NW\Background\NW_33155_NW_6000.jpg,12.576596,5.682354,3.4388826
NW\Background\NW_33155_SE_6000.jpg,13.476603,6.076356,4.0923786
NW\Background\NW_33195_NW_6000.jpg,11.65186,5.479915,3.1374302
NW\Background\NW_33229_NW_6000.jpg,11.753385,6.7589025,6.056739
NW\Background\NW_33229_SE_6000.jpg,12.9074545,5.9583864,2.8362496
NW\Background\NW_33716_NW_6000.jpg,11.038574,6.2684407,6.1121907
NW\Background\NW_33716_SE_6000.jpg,11.536918,5.5755734,3.4413872
NW\Background\NW_34135_NW.jpg,11.747699,5.939217,3.050547
NW\Background\NW_34135_NW_6000.jpg,12.46531,5.9608865,3.8999536
NW\Background\NW_34135_SE.jpg,11.227855,5.807399,4.020371
NW\Background\NW_34135_SE_6000.jpg,11.763215,5.691435,3.9603972
NW\Background\NW_35485_NW_6000.jpg,13.17582,6.5386195,4.9133697
NW\Background\NW_35485_SE_6000.jpg,13.42219,6.879331,5.524888
NW\Background\NW_36309.jpg,12.138237,6.5390377,5.309689
NW\Background\NW_36330.jpg,11.441387,6.521366,5.8536944
NW\Background\NW_36336.jpg,11.408776,6.5118575,5.8938537
NW\Background\NW_36341.jpg,11.587534,5.9772186,4.059051
NW\Background\NW_36541_SE.jpg,10.877682,6.3304143,5.6750712
NW\Background\NW_36765_NW_6000.jpg,10.721135,5.710413,4.0612288
NW\Background\NW_36765_SE_6000.jpg,11.331644,5.710014,4.117632
NW\Background\NW_36768_NW_6000.jpg,11.39767,5.2584534,3.3721347
NW\Background\NW_36768_SE_6000.jpg,10.622001,5.8908067,5.70211
NW\Background\NW_36772_NW_6000.jpg,12.555921,6.0902605,3.0798178
NW\Background\NW_3692_SE.jpg,12.579872,6.005427,2.5909648
NW\Background\NW_36953_NW_6000.jpg,10.996855,5.367539,2.8223314
NW\Background\NW_36953_SE_6000.jpg,11.825148,5.4629617,3.4538286
NW\Background\NW_3695_NW_6000.jpg,12.4839,6.1273875,2.5113246
NW\Background\NW_3695_SE_6000.jpg,12.682161,6.0625234,2.6222036
NW\Background\NW_3770_NW_6000.jpg,11.521796,5.318286,3.2895896
NW\Background\NW_3770_SE_6000.jpg,11.527842,5.6359534,3.254725
NW\Background\NW_38469_NW.jpg,11.356855,5.7913847,4.061187
NW\Background\NW_4042_NW_6000.jpg,11.243811,5.60529,2.7007954
NW\Background\NW_4042_SE_6000.jpg,11.459236,5.232569,3.2341383
NW\Background\NW_40710_NW_6000.jpg,13.21323,6.432412,3.8706703
NW\Background\NW_40710_SE_6000.jpg,12.408363,5.978013,4.0783324
NW\Background\NW_40718_NW.jpg,12.120018,5.9053316,4.1387277
NW\Background\NW_40718_NW_6000.jpg,13.246348,6.0186934,3.1164255
